43.211016,11.738232,0.09,-7
43.211016,11.738232,0.26,-9
43.211016,11.738232,0.26,-9
43.211016,11.738232,0.26,-9
43.21102,11.738232,0.28,-10
43.21102,11.738232,0.28,-10
43.21102,11.738233,0.2,-11
43.21102,11.738233,0.2,-12
43.21102,11.738232,0.28,-11
43.21102,11.738232,0.28,-9
43.21102,11.738232,0.28,-10
43.211012,11.738227,1.15,-11
43.211012,11.738227,1.15,-7
43.211008,11.738233,2.72,-4
43.211008,11.738233,2.72,1
43.211008,11.738233,2.72,-4
43.210996,11.738231,3.7,-8
43.210996,11.738231,3.7,-13
43.210996,11.738231,3.7,1
43.210988,11.738232,4.35,-1
43.210988,11.738232,4.35,-11
43.210988,11.738232,4.35,-11
43.210972,11.738224,5.28,-13
43.210972,11.738224,5.28,-1
43.210972,11.738224,5.28,-11
43.210948,11.738215,7.56,-15
43.210948,11.738215,7.56,-16
43.210948,11.738215,7.56,-3
43.210932,11.738195,7.67,-6
43.210932,11.738195,7.67,-2
43.210932,11.738195,7.67,-3
43.210932,11.738195,7.67,-4
43.21092,11.738179,7.24,-3
43.21092,11.738179,7.24,-4
43.21092,11.738179,7.24,-3
43.2109,11.738161,7.96,-6
43.2109,11.738161,7.96,-9
43.2109,11.738161,7.96,-5
43.210872,11.738134,9.43,-1
43.210872,11.738134,9.43,-4
43.210852,11.738101,10.39,-5
43.210852,11.738101,10.39,-7
43.210852,11.738101,10.39,-5
43.210828,11.738065,11.61,-6
43.210828,11.738065,11.61,-9
43.210828,11.738065,11.61,-5
43.2108,11.738021,13.35,-6
43.2108,11.738021,13.35,-5
43.2108,11.738021,13.35,-8
43.210768,11.737969,15.43,-6
43.210768,11.737969,15.43,-7
43.210716,11.737918,19.59,-10
43.210716,11.737918,19.59,-4
43.210716,11.737918,19.59,-4
43.210664,11.737849,23.39,-10
43.210664,11.737849,23.39,-3
43.210664,11.737849,23.39,-10
43.21062,11.737788,24.15,-13
43.21062,11.737788,24.15,-27
43.21062,11.737788,24.15,-26
43.210584,11.737728,24.34,-27
43.210584,11.737728,24.34,-35
43.210584,11.737728,24.34,-64
43.210544,11.737641,26.13,-4
43.210544,11.737641,26.13,3
43.210544,11.737641,26.13,0
43.210536,11.737523,27.59,-4
43.210536,11.737523,27.59,-14
43.210536,11.737523,27.59,-21
43.21054,11.737415,27.87,-16
43.21054,11.737415,27.87,-12
43.21054,11.737415,27.87,-19
43.21054,11.737322,26.89,-20
43.21054,11.737322,26.89,-30
43.21054,11.737322,26.89,-24
43.210556,11.73723,26.15,-27
43.210556,11.73723,26.15,-40
43.210556,11.737165,23.17,-28
43.210556,11.737165,23.17,-16
43.210556,11.737165,23.17,-5
43.210576,11.737109,20.58,-7
