43.227184,11.735729,65.3,30
43.227084,11.735909,65.84,31
43.227084,11.735909,65.84,30
43.227084,11.735909,65.84,19
43.226996,11.736096,65.93,19
43.226996,11.736096,65.93,5
43.226996,11.736096,65.93,7
43.226908,11.736284,65.76,-3
43.226908,11.736284,65.76,-7
43.226908,11.736284,65.76,-2
43.226824,11.736473,65.23,-24
43.226824,11.736473,65.23,0
43.226824,11.736473,65.23,-1
43.226744,11.736657,63.43,-14
43.226744,11.736657,63.43,-5
43.226744,11.736657,63.43,0
43.22666,11.736837,62.0,0
43.22666,11.736837,62.0,-17
43.22666,11.736837,62.0,-24
43.226576,11.737004,59.91,-25
43.226576,11.737004,59.91,-34
43.226576,11.737004,59.91,-25
43.226484,11.737151,57.5,-16
43.226484,11.737151,57.5,-26
43.226484,11.737151,57.5,-29
43.22638,11.73728,55.93,-20
43.22638,11.73728,55.93,-9
43.22638,11.73728,55.93,-21
43.226248,11.73738,55.99,-32
43.226248,11.73738,55.99,-36
43.226124,11.737453,53.97,-27
43.226124,11.737453,53.97,-15
43.226124,11.737453,53.97,-8
43.225988,11.737501,54.5,-13
43.225988,11.737501,54.5,-16
43.225988,11.737501,54.5,-5
43.225852,11.737511,53.28,-9
43.225852,11.737511,53.28,0
43.225852,11.737511,53.28,-2
43.225712,11.737492,53.82,-2
43.225712,11.737492,53.82,15
43.22558,11.737466,54.04,21
43.22558,11.737466,54.04,23
43.22558,11.737466,54.04,15
43.225436,11.737433,55.78,27
43.225436,11.737433,55.78,58
43.225436,11.737433,55.78,15
43.225296,11.73742,56.0,16
43.225296,11.73742,56.0,0
43.225296,11.73742,56.0,12
43.22516,11.737418,55.87,13
43.22516,11.737418,55.87,28
43.22516,11.737418,55.87,11
43.225016,11.737436,56.1,12
43.225016,11.737436,56.1,13
43.225016,11.737436,56.1,19
43.224876,11.737464,56.49,30
43.224876,11.737464,56.49,19
43.224732,11.737507,57.21,17
43.224732,11.737507,57.21,14
43.224732,11.737507,57.21,-1
43.224608,11.737578,55.02,12
43.224608,11.737578,55.02,18
43.224608,11.737578,55.02,11
43.22448,11.737661,56.02,21
43.22448,11.737661,56.02,8
43.22448,11.737661,56.02,6
43.224356,11.737764,57.08,7
43.224356,11.737764,57.08,-10
43.224356,11.737764,57.08,-16
43.22424,11.737885,57.8,-24
43.22424,11.737885,57.8,-24
43.22424,11.737885,57.8,-18
43.22412,11.737999,57.99,-23
43.22412,11.737999,57.99,-25
43.22412,11.737999,57.99,-8
43.224004,11.738112,57.86,-8
43.224004,11.738112,57.86,-9
43.223888,11.738231,57.86,-7
43.223888,11.738231,57.86,-3
43.223888,11.738231,57.86,7
43.223776,11.738354,57.39,-20
43.223776,11.738354,57.39,2
43.223776,11.738354,57.39,2
43.223676,11.738473,55.56,-6
43.223676,11.738473,55.56,6
43.223676,11.738473,55.56,2
43.22358,11.738591,53.62,8
43.22358,11.738591,53.62,1
43.22358,11.738591,53.62,13
43.223492,11.738713,51.8,12
43.223492,11.738713,51.8,9
43.22342,11.738845,48.73,21
43.22342,11.738845,48.73,3
43.22342,11.738845,48.73,11
43.223364,11.738997,48.26,14
43.223364,11.738997,48.26,23
43.223364,11.738997,48.26,19
43.223324,11.739148,47.08,12
43.223324,11.739148,47.08,21
43.223324,11.739148,47.08,22
43.223316,11.739306,46.13,18
43.223316,11.739306,46.13,35
43.223316,11.739306,46.13,19
43.22334,11.739453,44.82,23
43.22334,11.739453,44.82,33
43.22334,11.739453,44.82,26
43.22338,11.739583,42.8,13
43.22338,11.739583,42.8,0
43.22338,11.739583,42.8,0
43.223424,11.739717,43.08,-3
43.223424,11.739717,43.08,-4
43.223424,11.739717,43.08,-14
43.223472,11.739849,43.1,1
43.223472,11.739849,43.1,-15
43.223472,11.739849,43.1,2
43.223528,11.739984,44.19,11
43.223528,11.739984,44.19,15
43.223528,11.739984,44.19,5
43.223608,11.740116,46.06,0
43.223608,11.740116,46.06,-4
43.223608,11.740116,46.06,7
43.2237,11.740235,47.24,6
43.2237,11.740235,47.24,4
43.2237,11.740235,47.24,-1
43.223788,11.740346,46.82,6
43.223788,11.740346,46.82,5
43.223788,11.740346,46.82,10
43.22386,11.740478,47.61,-2
43.22386,11.740478,47.61,8
43.22386,11.740478,47.61,11
43.223936,11.74061,47.8,2
43.223936,11.74061,47.8,1
43.223936,11.74061,47.8,1
43.224008,11.740734,46.63,1
43.224008,11.740734,46.63,9
43.224008,11.740734,46.63,2
43.22408,11.740842,44.04,3
43.22408,11.740842,44.04,-3
43.22408,11.740842,44.04,-6
43.22414,11.740934,40.52,1
43.22414,11.740934,40.52,-2
43.22414,11.740934,40.52,-1
43.224168,11.741049,37.08,1
43.224168,11.741049,37.08,-3
43.224168,11.741049,37.08,-19
43.224156,11.74115,31.0,-11
43.224156,11.74115,31.0,-10
43.224156,11.74115,31.0,-14
43.224084,11.741275,28.5,-8
43.224084,11.741275,28.5,-8
43.224084,11.741275,28.5,-14
43.224,11.741373,29.91,1
43.224,11.741373,29.91,-22
43.224,11.741373,29.91,-15
43.223928,11.74144,31.56,-17
43.223928,11.74144,31.56,7
43.223928,11.74144,31.56,16
43.223844,11.741505,35.6,8
43.223844,11.741505,35.6,11
43.223844,11.741505,35.6,2
43.22376,11.741564,36.6,6
43.22376,11.741564,36.6,3
43.22376,11.741564,36.6,6
43.223672,11.741642,40.24,8
43.223672,11.741642,40.24,4
43.223672,11.741642,40.24,4
43.223572,11.741733,44.56,0
43.223572,11.741733,44.56,24
43.223572,11.741733,44.56,10
43.223472,11.741837,47.58,-9
43.223472,11.741837,47.58,-5
43.223472,11.741837,47.58,5
43.223376,11.741928,47.54,0
43.223376,11.741928,47.54,-3
43.223376,11.741928,47.54,6
43.223268,11.742001,47.86,10
43.223268,11.742001,47.86,-21
43.223268,11.742001,47.86,-12
43.223156,11.742088,49.0,-16
43.223156,11.742088,49.0,-18
43.223156,11.742088,49.0,-10
43.22304,11.742181,51.34,-7
43.22304,11.742181,51.34,0
43.22304,11.742181,51.34,8
43.222924,11.742285,53.34,-9
43.222924,11.742285,53.34,-8
43.222924,11.742285,53.34,-4
43.222808,11.74239,54.32,-5
43.222808,11.74239,54.32,7
43.222808,11.74239,54.32,6
43.222692,11.742491,55.8,13
43.222692,11.742491,55.8,20
43.222692,11.742491,55.8,30
43.222568,11.7426,57.41,22
43.222568,11.7426,57.41,40
43.222568,11.7426,57.41,39
43.222452,11.742712,57.71,48
43.222452,11.742712,57.71,42
43.222452,11.742712,57.71,41
43.222328,11.742824,58.06,39
43.222328,11.742824,58.06,33
43.222328,11.742824,58.06,30
43.222208,11.742948,59.1,22
43.222208,11.742948,59.1,9
43.222208,11.742948,59.1,11
43.222088,11.743075,60.19,4
43.222088,11.743075,60.19,1
43.22196,11.743189,60.62,8
43.22196,11.743189,60.62,-9
43.22196,11.743189,60.62,-7
43.221824,11.743287,61.34,0
43.221824,11.743287,61.34,4
43.221824,11.743287,61.34,1
43.221688,11.743373,61.65,3
43.221688,11.743373,61.65,13
43.221688,11.743373,61.65,19
43.221548,11.743458,62.02,17
43.221548,11.743458,62.02,14
43.221548,11.743458,62.02,18
43.221408,11.743544,61.97,23
43.221408,11.743544,61.97,23
43.221408,11.743544,61.97,27
43.221272,11.743629,61.82,19
43.221272,11.743629,61.82,5
43.221272,11.743629,61.82,2
43.221124,11.743719,63.47,10
43.221124,11.743719,63.47,11
43.221124,11.743719,63.47,5
43.220976,11.743782,62.32,1
43.220976,11.743782,62.32,2
43.220976,11.743782,62.32,3
43.220828,11.743865,63.47,0
43.220828,11.743865,63.47,0
43.220828,11.743865,63.47,-2
43.220676,11.743922,64.26,16
43.220676,11.743922,64.26,0
43.220676,11.743922,64.26,-1
43.220528,11.743979,63.65,0
43.220528,11.743979,63.65,-8
43.220528,11.743979,63.65,-8
43.22038,11.744038,63.3,-6
43.22038,11.744038,63.3,-11
43.22038,11.744038,63.3,-5
43.220236,11.744088,61.5,-12
43.220236,11.744088,61.5,-22
43.220236,11.744088,61.5,-21
43.220096,11.744129,60.21,-6
43.220096,11.744129,60.21,1
43.220096,11.744129,60.21,0
43.21996,11.744149,59.49,6
43.21996,11.744149,59.49,7
43.21996,11.744149,59.49,8
43.21982,11.744179,59.54,18
43.21982,11.744179,59.54,8
43.21982,11.744179,59.54,8
43.21968,11.744211,58.88,14
43.21968,11.744211,58.88,13
43.21968,11.744211,58.88,12
43.219556,11.744205,55.89,13
43.219556,11.744205,55.89,13
43.219556,11.744205,55.89,13
43.219432,11.744201,53.04,2
43.219432,11.744201,53.04,0
43.219432,11.744201,53.04,-5
43.219312,11.744205,51.32,-4
43.219312,11.744205,51.32,7
43.219312,11.744205,51.32,4
43.219184,11.744207,51.28,10
43.219184,11.744207,51.28,5
43.219184,11.744207,51.28,13
43.219068,11.744231,49.49,21
43.219068,11.744231,49.49,13
43.219068,11.744231,49.49,17
43.218948,11.744233,48.93,33
43.218948,11.744233,48.93,11
43.218948,11.744233,48.93,4
43.218836,11.744244,47.1,11
43.218836,11.744244,47.1,3
43.218836,11.744244,47.1,0
43.21874,11.744231,45.19,10
43.21874,11.744231,45.19,5
43.21874,11.744231,45.19,6
43.218648,11.744224,41.93,0
43.218648,11.744224,41.93,5
43.218648,11.744224,41.93,4
43.218548,11.744228,41.69,-6
43.218548,11.744228,41.69,10
43.218468,11.744226,38.71,-1
43.218468,11.744226,38.71,0
43.218468,11.744226,38.71,0
43.21838,11.744209,37.87,0
43.21838,11.744209,37.87,-3
43.21838,11.744209,37.87,-3
43.218284,11.744197,38.34,-1
43.218284,11.744197,38.34,0
43.218188,11.744193,38.47,6
43.218188,11.744193,38.47,0
43.218104,11.744176,37.41,2
43.218008,11.744187,37.65,2
43.218008,11.744187,37.65,3
43.21792,11.744193,36.85,8
43.21792,11.744193,36.85,2
43.217816,11.74419,37.91,8
43.217816,11.74419,37.91,-2
43.217704,11.744191,39.47,0
43.217584,11.744163,42.26,-7
43.217476,11.744149,42.78,8
43.217476,11.744149,42.78,8
43.217364,11.744138,43.32,4
43.217364,11.744138,43.32,2
43.21726,11.744113,43.5,0
43.21726,11.744113,43.5,2
43.217148,11.744079,43.87,5
43.217148,11.744079,43.87,20
43.217048,11.744061,43.45,20
43.217048,11.744061,43.45,10
43.216952,11.744046,42.04,11
43.216952,11.744046,42.04,9
43.216856,11.744023,41.58,0
43.216856,11.744023,41.58,-4
43.21676,11.744014,40.84,3
43.21676,11.744014,40.84,0
43.216668,11.743976,40.13,9
43.216668,11.743976,40.13,10
43.216588,11.743941,38.63,0
43.216588,11.743941,38.63,0
43.216524,11.743946,35.35,0
43.216524,11.743946,35.35,-4
43.216472,11.743942,31.0,-6
43.216472,11.743942,31.0,-12
43.216412,11.743935,29.74,-3
43.216412,11.743935,29.74,-11
43.216364,11.743917,26.43,-1
43.216364,11.743917,26.43,14
43.216324,11.743915,24.15,20
43.216324,11.743915,24.15,42
43.216268,11.743876,24.34,5
43.216268,11.743876,24.34,-13
43.21622,11.743828,23.46,6
43.21622,11.743828,23.46,-12
43.216168,11.743791,23.76,7
43.216168,11.743791,23.76,4
43.216112,11.743719,25.21,5
43.216112,11.743719,25.21,13
43.216064,11.743665,25.15,11
